Date,Open,High,Low,Close,Adj Close,Volume,exp20,exp50,exp128,exp200,stdev,stdev_pos,stdev_neg,max_close,min_close,stdevclose,stdevclose_pos,stdevclose_neg,rsi,overbought,oversold,exp12,exp26,macd,MacdPctChg,signal,AboveBelow,wr,line20,line80,Fast_Stochastic,Slow_Stochastic,PrevClose,MaxCloseHigh,MinCloseLow,BuyPressure,TrueRange,Average7,Average14,Average28,UO,UONeg100,UOmax,UOmin,atr,StopLoss,buy_signal,sell_signal
2021-01-19,3781.879883,3804.530029,3780.370117,3798.909912,3798.909912,5014440000,3757.462556594535,3729.7721141757506,3713.316723696642,3708.964932813138,271.7665793875122,4029.229135982047,3485.6959772070227,4796.560059,3577.030029,282.26412232898724,4039.726678923522,3475.198434265548,,70,30,3774.4766653141905,3748.5939904249162,25.882674889274313,-5.31405776117464,20.898660621024586,-4.984014268249727,,-20,-80,,,3768.25,3804.530029,3768.25,30.659912000000077,36.28002900000001,0.550516718895812,0.4890786385516202,0.4297596285567124,51.57119687490287,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-01-20,3816.219971,3859.75,3816.219971,3851.850098,3851.850098,4566190000,3766.4518462521983,3734.559486090427,3715.464527949407,3710.386675750321,271.7665793875122,4038.2184256397104,3494.685266864686,4796.560059,3577.030029,282.26412232898724,4048.7159685811857,3484.187723923211,,70,30,3786.3802703427764,3756.2425909860335,30.137679356742865,8.861385929596,22.74646436816824,-7.3912149885746246,,-20,-80,,,3798.909912,3859.75,3798.909912,52.94018599999981,60.84008799999992,0.6533467915090225,0.5430412557117347,0.4550117099145703,59.34973410534471,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-01-21,3857.459961,3861.449951,3845.050049,3853.070068,3853.070068,4501760000,3774.70120070437,3739.2069598908024,3717.5979471749974,3711.8064109965867,271.7665793875122,4046.467780091882,3502.934621316858,4796.560059,3577.030029,282.26412232898724,4056.965323033357,3492.437078375383,,70,30,3796.6402392131185,3763.4149966907717,33.22524252234689,30.47138351164087,24.842219999003973,-8.383022523342916,,-20,-80,,,3851.850098,3861.449951,3845.050049,8.020019000000048,16.39990200000011,0.6363165148470277,0.5407626954155719,0.4555672102747602,58.319409435628785,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-01-22,3844.23999,3852.310059,3830.409912,3841.469971,3841.469971,5110890000,3781.0601312087156,3743.2172740519472,3719.518443668408,3713.0965956732375,271.7665793875122,4052.8267105962277,3509.2935518212034,4796.560059,3577.030029,282.26412232898724,4063.324253537703,3498.796008879728,,70,30,3803.5371210264852,3769.1968466396033,34.3402743868819,32.67668250591977,26.74183087657956,-7.598443510302342,-10.053326459360326,-20,-80,89.94667354063968,,3853.070068,3853.070068,3830.409912,11.06005899999991,22.660155999999915,0.6125508539104062,0.5374429867802661,0.45633661503417583,56.877514346233326,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-01-25,3851.679932,3859.22998,3797.159912,3855.360107,3855.360107,7000840000,3788.136319379314,3747.615032206773,3721.6245159681225,3714.5121529998723,271.7665793875122,4059.902898766826,3516.369739991802,4796.560059,3577.030029,282.26412232898724,4070.4004417083015,3505.8721970503266,,70,30,3811.5098880993337,3775.579310370003,35.93057772933071,19.221448021981715,28.57958024712979,-7.350997482200917,-3.660204521240156,-20,-80,96.33979547875985,,3841.469971,3859.22998,3797.159912,58.200194999999894,62.07006799999999,0.7326125159281339,0.603914872952536,0.48766258446674715,66.08489134406221,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-01-26,3862.959961,3870.899902,3847.780029,3849.620117,3849.620117,6137500000,3793.991919152713,3751.615231610429,3723.608943891097,3715.85651085062,271.7665793875122,4065.758498540225,3522.2253397652007,4796.560059,3577.030029,282.26412232898724,4076.2560414817,3511.727796823726,,70,30,3817.3730002378975,3781.0638145648177,36.30918567307981,9.281928186554843,30.125501332319796,-6.1836843407600135,-12.853230796695719,-20,-80,87.14676920330429,91.14441274090127,3855.360107,3870.899902,3847.780029,1.8400879999999233,23.119873000000098,0.6314034683777022,0.5689801645297401,0.4773067257000383,59.155441832433254,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-01-27,3836.830078,3836.830078,3732.47998,3750.77002,3750.77002,9976520000,3789.875547804835,3751.582086057079,3724.030045846274,3716.2039089516093,271.7665793875122,4061.6421271923473,3518.108968417323,4796.560059,3577.030029,282.26412232898724,4072.1396701338226,3507.6114254758477,,70,30,3807.126387893605,3778.8198297822382,28.30655811136694,-17.570378755680128,29.761712688129226,1.4551545767622862,-86.78655518964975,-20,-80,13.213444810350245,65.5666698308048,3849.620117,3849.620117,3732.47998,18.290039999999863,117.14013699999987,0.38831385833102955,0.4532504801649961,0.43833462517702076,41.401300269016154,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-01-28,3755.75,3830.5,3755.75,3787.379883,3787.379883,6992770000,3789.6378654424702,3752.9859212313113,3725.012213864161,3716.9121275988573,271.7665793875122,4061.4044448299824,3517.871286054958,4796.560059,3577.030029,282.26412232898724,4071.9019877714572,3507.373743113483,,70,30,3804.0884640638196,3779.453907798369,24.634556265450556,-31.43846321919569,28.736281403593495,4.101725138142939,-60.338149157460165,-20,-80,39.66185084253983,46.67402161873145,3750.77002,3830.5,3750.77002,36.60986300000013,79.72998000000007,0.4107778788264012,0.4543191045370161,0.44003257548785973,42.73974714096424,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-01-29,3778.050049,3778.050049,3694.120117,3714.23999,3714.23999,6643370000,3782.45711540033,3751.4664729477304,3724.8452026414607,3716.8855391650377,271.7665793875122,4054.2236947878423,3510.690536012818,4796.560059,3577.030029,282.26412232898724,4064.721237729317,3500.192993071343,,70,30,3790.265621900155,3774.623247220712,15.642374679443037,-56.918960341651136,26.117500058763405,10.475125379320367,-88.61868001479915,-20,-80,11.381319985200841,21.41887187936364,3787.379883,3787.379883,3694.120117,20.119873000000098,93.25976600000013,0.34625016666760466,0.4075982173985118,0.41920428441307456,37.4200197982931,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-01,3731.169922,3784.320068,3725.620117,3773.860107,3773.860107,5436230000,3781.638352695537,3752.3446546752702,3725.6051236392673,3717.4524502877734,271.7665793875122,4053.404932083049,3509.871773308025,4796.560059,3577.030029,282.26412232898724,4063.9024750245244,3499.3742303665495,,70,30,3787.7416965309008,3774.566718315474,13.174978215426563,-53.4560925295402,23.52899569009604,10.354017474669476,-54.89303825095162,-20,-80,45.106961749048374,32.050044192263016,3714.23999,3784.320068,3714.23999,59.62011699999994,70.08007799999996,0.47184864681841465,0.4719206348514593,0.44929306331138863,46.864698861256656,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,3509.41411115,
2021-02-02,3791.840088,3843.090088,3791.840088,3826.310059,3826.310059,5514090000,3785.8928009150095,3755.245258766436,3727.1664404665653,3718.5356105734672,271.7665793875122,4057.6593803025216,3514.1262215274974,4796.560059,3577.030029,282.26412232898724,4068.156923243997,3503.628678586022,57.20567486991379,70,30,3793.675290756916,3778.39955836618,15.275732390736266,-37.99063305166914,21.878343030224087,6.602610639487821,-25.223383431538938,-20,-80,74.77661656846107,43.75496610090343,3773.860107,3843.090088,3773.860107,52.44995199999994,69.22998099999995,0.5424175377976038,0.5124788671129308,0.4705319891054347,52.35942677888159,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-03,3840.27002,3847.51001,3816.679932,3830.169922,3830.169922,4864870000,3790.1096695897704,3758.1834808540266,3728.763393668634,3719.646399741891,271.7665793875122,4061.8762489772826,3518.3430902022583,4796.560059,3577.030029,282.26412232898724,4072.373791918758,3507.845547260783,57.58595222146022,70,30,3799.2898494096985,3782.2344001168335,17.055449292864978,9.03363231210017,20.91376428275227,3.8583149898872904,-23.039953352132443,-20,-80,76.96004664786756,65.61454165512566,3826.310059,3847.51001,3816.679932,13.489990000000034,30.830077999999958,0.5290085783766354,0.5073853643777466,0.46948024135562816,51.432646908823756,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-04,3836.659912,3872.419922,3836.659912,3871.73999,3871.73999,4879240000,3797.883985819316,3762.6366772911238,3730.9800850846236,3721.1597687991857,271.7665793875122,4069.650565206828,3526.117406431804,4796.560059,3577.030029,282.26412232898724,4080.1481081483034,3515.6198634903285,61.4676767585816,70,30,3810.43602488513,3788.8644438118827,21.571581073247216,63.73143636768282,21.04532764085126,-0.5262534323959578,-0.3813419762293108,-20,-80,99.61865802377069,83.78510708003311,3830.169922,3872.419922,3830.169922,41.57006799999999,42.25,0.6151679881278378,0.5536404316101434,0.49254993500985134,58.00718215344985,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-05,3878.300049,3894.560059,3874.929932,3886.830078,3886.830078,4879470000,3806.3550422174762,3767.507006730688,3733.396364044552,3722.8082295872537,271.7665793875122,4078.1216216049884,3534.588462829964,4796.560059,3577.030029,282.26412232898724,4088.6191645464633,3524.090919888489,62.769642712892896,70,30,3822.1889561335715,3796.1211574554472,26.06779867812429,70.64843773993258,22.049821848305868,-4.017976829818423,-3.8565073023219862,-20,-80,96.14349269767801,90.90739912310544,3871.73999,3894.560059,3871.73999,15.090087999999923,22.820068999999876,0.6207008296022616,0.5597796566019074,0.4968279240314412,58.55986508063289,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-08,3892.590088,3915.77002,3892.590088,3915.590088,3915.590088,4648360000,3816.75837991105,3773.314186388308,3736.221072943086,3724.7264570341467,271.7665793875122,4088.524959298562,3544.9918005235377,4796.560059,3577.030029,282.26412232898724,4099.022502240037,3534.4942575820623,65.13316965134983,70,30,3836.558361036099,3804.970707866155,31.587653169944133,85.20563502926069,23.957388112633524,-7.630265057310609,-0.08117846999464194,-20,-80,99.91882153000535,98.56032408381803,3886.830078,3915.77002,3886.830078,28.760009999999966,28.939941999999974,0.6836454883105536,0.5932153655921272,0.5134189654642282,63.3490235698671,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-09,3910.48999,3918.350098,3902.639893,3911.22998,3911.22998,4568320000,3825.755675157616,3778.722648882884,3738.934389331565,3726.582213481568,271.7665793875122,4097.522254545129,3553.989095770104,4796.560059,3577.030029,282.26412232898724,4108.019797486603,3543.491552828629,64.47993002916186,70,30,3848.0463024151604,3812.8417650612546,35.204537353905835,63.198688285143945,26.20681796088799,-8.997719393017846,-3.1753639581318174,-20,-80,96.82463604186819,97.62898342318385,3915.590088,3918.350098,3902.639893,8.59008700000004,15.71020499999986,0.6687511538906276,0.5910779194346779,0.5140560436659123,62.44594997282541,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,4111.558521
2021-02-10,3920.780029,3931.5,3884.939941,3909.879883,3909.879883,4837070000,3833.7675044759385,3783.866069828654,3741.584707062859,3728.406070889712,271.7665793875122,4105.534083863451,3562.0009250884264,4796.560059,3577.030029,282.26412232898724,4116.0316268049255,3551.5033821469515,64.26983218712688,70,30,3857.5591609666744,3820.029773797458,37.529387169216534,43.96837889004659,28.4713318025537,-9.058055366662835,-9.107813487295353,-20,-80,90.89218651270464,95.87854802819272,3911.22998,3931.5,3884.939941,24.939941999999974,46.56005899999991,0.6287253587448743,0.5835393014227656,0.5152934005919875,59.96104912024309,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-11,3916.399902,3925.98999,3890.389893,3916.379883,3916.379883,4590960000,3841.635350049659,3789.0626899530207,3744.2947097905662,3730.276457079864,271.7665793875122,4113.401929437171,3569.8687706621467,4796.560059,3577.030029,282.26412232898724,4123.899472378646,3559.3712277206714,64.85025436684124,70,30,3866.608502817955,3827.166818923572,39.441683894383004,24.86424262728082,30.66540222091956,-8.776281673463444,-6.369586507884467,-20,-80,93.63041349211554,93.7824120155628,3909.879883,3925.98999,3890.389893,25.989990000000034,35.600097000000005,0.6525011530457324,0.5992364976695552,0.5249449971334689,61.90603720936442,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-12,3911.649902,3937.22998,3905.780029,3934.830078,3934.830078,4135060000,3850.511038425882,3794.779058111726,3747.248746506991,3732.3118164920047,271.7665793875122,4122.2776178133945,3578.7444590383698,4796.560059,3577.030029,282.26412232898724,4132.775160754869,3568.246916096895,66.47734358894138,70,30,3877.104129769039,3835.141875151455,41.96225461758377,19.195586056830205,32.924772700252404,-9.037481917331363,-0.9871676822918986,-20,-80,99.0128323177081,94.51181077417611,3916.379883,3937.22998,3905.780029,29.050048999999944,31.449951000000056,0.7112235672058431,0.631181200972927,0.5412533048195013,66.40728536555326,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-16,3939.610107,3950.429932,3923.850098,3932.590088,3932.590088,5058990000,3858.3280907662743,3800.183412224992,3750.122255677425,3734.304635113975,271.7665793875122,4130.094670153787,3586.561511378762,4796.560059,3577.030029,282.26412232898724,4140.592213095261,3576.0639684372873,66.08639221926578,70,30,3885.640431035341,3842.360261288384,43.280169746956744,15.323411895351402,34.99585210959327,-8.284317637363472,-6.960265645699162,-20,-80,93.03973435430083,95.22766005470817,3934.830078,3950.429932,3923.850098,8.739990000000034,26.57983400000012,0.6362168980841315,0.6046940611690712,0.5336488334775529,61.25577925931746,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,4134.091479000001
2021-02-17,3918.5,3933.610107,3900.429932,3931.330078,3931.330078,4730650000,3865.28066097901,3805.326418725973,3752.9316792793256,3736.2650872819954,271.7665793875122,4137.047240366523,3593.514081591498,4796.560059,3577.030029,282.26412232898724,4147.544783307997,3583.016538650023,65.85706491782666,70,30,3892.6696074914425,3848.950618081837,43.718989409605456,10.844632107179365,36.74047956959571,-6.9785098400097425,-7.451862114605344,-20,-80,92.54813788539465,94.86690151913454,3932.590088,3933.610107,3900.429932,30.90014599999995,33.18017499999996,0.7088385114740766,0.6412854371544797,0.5518597636977828,66.71120977004355,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,4147.9514286
2021-02-18,3915.860107,3921.97998,3885.030029,3913.969971,3913.969971,4793650000,3869.917738123866,3809.5869501876996,3755.4283969804214,3738.033295080185,271.7665793875122,4141.684317511378,3598.151158736354,4796.560059,3577.030029,282.26412232898724,4152.1818604528535,3587.6536157948785,62.70150464235562,70,30,3895.946586492759,3853.7668664461453,42.17972004661351,0.5182405736097406,37.82832766499927,-4.3513923816142395,-14.224957011497985,-20,-80,85.77504298850201,90.45430507606584,3931.330078,3931.330078,3885.030029,28.939941999999974,46.300048999999944,0.6825220095083926,0.6388045447771,0.5565610705084616,65.20368854423188,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,4130.29061235
2021-02-19,3921.159912,3930.409912,3903.070068,3906.709961,3906.709961,4845320000,3873.4217593501644,3813.3956957097507,3757.7738475853757,3739.711669865457,271.7665793875122,4145.1883387376765,3601.6551799626523,4796.560059,3577.030029,282.26412232898724,4155.685881679152,3591.157637021177,61.40627119442418,70,30,3897.6024902631034,3857.688577153838,39.913913109265195,-7.777826790820863,38.24544475385246,-1.6684683554127346,-19.447536576639223,-20,-80,80.55246342336078,86.29188143241915,3913.969971,3930.409912,3903.070068,3.639893000000029,27.339844000000085,0.5735993063941912,0.591116457451504,0.5399866673782471,57.38024011225742,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-22,3885.550049,3902.919922,3874.709961,3876.5,3876.5,5917100000,3873.714925126339,3815.8703743093683,3759.6145631266877,3741.072747777244,271.7665793875122,4145.481504513851,3601.948345738827,4796.560059,3577.030029,282.26412232898724,4155.9790474553265,3591.4508027973516,56.31115745843239,70,30,3894.3559532995487,3859.0820158831834,35.27393741636524,-19.31666789942944,37.65114328635502,2.37720586998978,-46.61706584439289,-20,-80,53.38293415560711,73.23681352248997,3906.709961,3906.709961,3874.709961,1.7900389999999788,32.0,0.45127786064738407,0.5306549303239485,0.5172841102217393,48.338648763702466,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-23,3857.070068,3895.97998,3805.590088,3881.370117,3881.370117,6296610000,3874.443991019069,3818.4389916697855,3761.5022461324756,3742.4687415008534,271.7665793875122,4146.210570406582,3602.677411631557,4796.560059,3577.030029,282.26412232898724,4156.708113348056,3592.179868690082,56.917761145714636,70,30,3892.358132330387,3860.7329863362806,31.625145994106333,-25.02286416515601,36.44594382790529,4.820797833798956,-47.680122466853824,-20,-80,52.319877533146176,62.08509170403803,3876.5,3895.97998,3805.590088,75.78002900000001,90.38989200000015,0.6335532878464094,0.6134666355982406,0.5572814572714614,61.69182685505115,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-24,3873.709961,3928.649902,3859.600098,3925.429932,3925.429932,6012790000,3879.299794922015,3822.63471481999,3764.0437606420496,3744.289250859054,271.7665793875122,4151.066374309527,3607.5332155345027,4796.560059,3577.030029,282.26412232898724,4161.563917251002,3597.035672593028,61.94905438443084,70,30,3897.4461015103275,3865.5253526817414,31.920748828586056,-20.02601012533569,35.54090482804145,3.620155999455392,-17.26044388724969,-20,-80,82.73955611275031,62.81412260050121,3881.370117,3928.649902,3859.600098,65.82983400000012,69.04980400000022,0.7372212316627693,0.6786360690459142,0.5940109112607023,70.0023996571944,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-25,3915.800049,3925.02002,3814.040039,3829.340088,3829.340088,6547470000,3874.5417275961086,3822.897670630971,3765.056106802638,3745.135527845531,271.7665793875122,4146.308306983621,3602.7751482085964,4796.560059,3577.030029,282.26412232898724,4156.805849925096,3592.2776052671215,48.85196915258919,70,30,3886.9682532779693,3862.844962705316,24.12329057265333,-31.611574041458155,33.25738197696383,9.134091404310496,-83.6025783071128,-20,-80,16.397421692887203,50.485618446261235,3925.429932,3925.429932,3814.040039,15.300048999999944,111.38989300000003,0.49079611519833,0.5362709654296204,0.5307957778341166,50.95031670695253,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-02-26,3839.659912,3861.080078,3789.540039,3811.149902,3811.149902,6526070000,3868.5044108726697,3822.4369738219134,3765.770739286318,3745.7923872898546,271.7665793875122,4140.270990260182,3596.7378314851576,4796.560059,3577.030029,282.26412232898724,4150.768533201657,3586.2402885436823,46.87710685486569,70,30,3875.303891542897,3859.0156989493667,16.28819259353031,-48.49607145982573,29.863544100277128,13.575351506746816,-86.56853914372351,-20,-80,13.43146085627649,37.522812887304674,3829.340088,3861.080078,3789.540039,21.609863000000132,71.54003899999998,0.44168200204014674,0.49806840159269083,0.5108577474833433,46.767465126133025,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-03-01,3842.51001,3914.5,3842.51001,3901.820068,3901.820068,5114820000,3871.677330599082,3825.5500363387014,3767.8800312043595,3747.3449015257765,271.7665793875122,4143.443909986594,3599.9107512115697,4796.560059,3577.030029,282.26412232898724,4153.941452928069,3589.4132082700944,56.17315948141857,70,30,3879.383303305528,3862.1863929531173,17.19691035241067,-46.12623142158155,27.33021735070384,10.133306998293172,-30.213124698889576,-20,-80,69.78687530111043,33.205252616758045,3811.149902,3914.5,3811.149902,90.67016599999988,103.35009799999989,0.5871362927279067,0.5791405611414356,0.5545175152100608,58.019197262922276,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-03-02,3903.639893,3906.409912,3868.570068,3870.290039,3870.290039,5536010000,3871.5452075896455,3827.3045462469877,3769.4677832632065,3748.5682362270127,271.7665793875122,4143.311786977158,3599.7786282021334,4796.560059,3577.030029,282.26412232898724,4153.809329918633,3589.281085260658,52.791592666652306,70,30,3877.9843395662156,3862.7866630306644,15.197676535551182,-36.99998559574793,24.903709187673307,9.706032652122126,-49.810396107355245,-20,-80,50.18960389264476,44.469313350010566,3901.820068,3906.409912,3868.570068,1.7199709999999868,37.839844000000085,0.5112170129208904,0.5349349933743228,0.5317339317979428,52.092456717573576,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
2021-03-03,3863.98999,3874.469971,3818.860107,3819.719971,3819.719971,6173660000,3866.6094707715843,3827.0071119235768,3770.2468869490485,3749.2762136874408,271.7665793875122,4138.376050159097,3594.842891384072,4796.560059,3577.030029,282.26412232898724,4148.873593100571,3584.3453484425972,47.92121637670909,70,30,3869.0205905560288,3859.59653769506,9.424052860968914,-42.14181342187617,21.80777792233243,12.383725061363517,-81.24187204226682,-20,-80,18.75812795773318,46.24486905049613,3870.290039,3874.469971,3818.860107,0.859864000000016,55.609864000000016,0.4044022950508875,0.47095781839283374,0.49766809495773134,43.674184456384985,-100,57.973077245317796,38.04645098673207,54.064062600000035,4174.2419918000005,,
